days_since_last_review,global_difficulty,last_review_quality,initial_difficulty,repetition_count,verse_count,avg_time_taken,next_review_outcome
27,1,4,1,18,12,7,0
59,3,3,4,3,35,21,0
30,4,4,4,1,20,15,0
32,4,2,5,11,20,22,0
4,2,5,3,3,43,26,1
7,4,3,3,12,18,9,0
42,3,2,2,14,15,15,0
18,1,4,2,2,21,8,0
53,2,2,3,18,30,27,0
32,1,1,1,19,41,29,0
48,1,2,1,20,19,12,0
19,3,2,2,14,25,21,0
23,1,2,1,11,41,32,0
12,2,2,3,4,19,13,0
16,1,4,1,5,10,7,1
45,1,2,2,16,19,16,0
44,3,1,4,13,27,25,0
52,1,3,1,3,49,22,0
24,2,2,3,5,39,32,1
43,1,1,1,10,16,14,0
60,1,2,2,15,37,31,0
50,4,2,5,17,41,38,0
22,1,4,1,8,37,21,0
41,4,1,4,16,8,9,0
0,1,5,1,8,17,6,1
38,5,3,5,1,13,10,0
36,3,2,2,8,44,40,0
57,3,2,3,4,48,43,0
3,1,5,1,1,46,23,1
50,3,1,2,11,8,8,0
36,1,3,1,6,45,24,0
31,3,2,2,10,3,5,0
20,4,4,3,19,34,23,1
58,4,2,5,8,22,23,0
38,3,1,2,1,17,13,0
50,3,2,4,16,30,27,0
50,3,3,4,20,39,20,0
42,3,2,4,6,31,30,0
45,1,3,1,2,19,12,0
56,2,1,2,18,42,34,0
32,3,3,3,13,44,23,0
30,3,3,3,2,18,8,0
10,3,3,4,5,44,24,1
54,1,1,1,6,20,14,0
52,1,2,2,16,43,31,0
22,2,4,3,13,39,22,1
23,1,2,1,2,35,25,0
45,3,3,4,17,47,28,0
0,3,4,4,8,45,28,1
46,2,3,3,14,19,12,0
26,1,3,2,14,15,8,1
12,3,3,4,8,13,9,0
7,1,2,2,15,6,3,1
5,1,4,1,3,39,18,1
23,3,2,3,17,22,22,1
2,4,5,3,4,14,6,1
32,3,1,3,17,9,10,0
1,1,4,2,18,43,21,1
41,3,3,3,4,38,22,0
0,1,4,1,11,5,5,1
6,1,5,1,10,19,11,1
17,1,2,1,18,32,27,1
23,5,3,5,1,9,6,0
3,2,5,3,13,33,18,1
19,3,4,2,17,21,15,1
40,2,2,2,10,23,17,0
25,4,4,4,8,34,20,1
5,2,5,1,14,38,21,1
26,4,2,5,9,37,35,0
58,2,1,3,16,7,8,0
29,3,4,4,12,41,21,1
16,3,2,4,4,6,6,0
44,4,2,4,16,14,15,0
9,3,3,3,18,20,10,1
19,3,3,4,15,12,10,0
37,3,1,2,2,16,14,0
13,1,3,1,12,37,16,1
42,4,3,4,17,31,21,0
50,3,1,3,16,4,6,0
16,3,3,3,20,49,29,1
18,3,4,2,12,16,7,0
11,1,3,1,17,25,15,1
25,3,2,4,2,45,42,0
13,1,3,2,18,35,18,1
11,4,4,4,6,26,19,0
26,2,3,2,3,5,3,0
6,3,4,3,9,6,5,1
44,3,3,4,13,48,29,0
13,3,3,4,14,31,18,1
22,3,4,3,10,15,10,0
39,2,1,1,6,40,34,0
51,1,3,2,9,5,1,0
52,2,1,1,15,36,30,0
26,1,2,1,14,50,36,1
43,2,2,1,8,38,34,0
48,3,2,4,3,14,13,0
50,3,2,4,19,25,25,0
5,3,5,4,1,27,15,1
20,2,4,2,19,18,9,1
23,1,3,2,10,14,5,1
44,3,2,4,14,42,37,0
16,3,2,2,4,36,33,1
26,3,2,3,3,17,13,0
57,4,1,3,5,40,42,0
6,1,5,1,1,20,10,1
33,1,1,2,8,39,31,0
11,1,3,1,18,34,17,1
43,2,3,1,12,34,19,0
60,3,2,2,14,38,33,0
13,3,4,2,2,23,13,1
21,4,2,4,6,49,46,1
29,5,2,5,18,27,29,0
7,3,3,4,11,14,8,0
35,3,2,2,18,46,41,0
7,1,3,2,20,6,2,1
27,2,3,3,3,18,9,1
44,1,2,1,16,33,24,0
52,1,1,1,1,44,33,0
35,2,2,2,3,26,22,0
53,1,2,1,17,45,36,0
51,1,1,1,12,41,29,0
50,1,1,1,13,31,25,0
9,1,2,1,10,42,33,1
38,4,2,4,9,31,28,0
33,1,3,2,20,21,8,0
4,2,4,3,8,23,15,1
16,1,4,1,3,28,13,1
58,1,1,1,14,15,13,0
8,1,2,1,6,40,29,1
17,2,3,3,15,47,26,0
34,4,2,3,7,37,35,0
54,1,1,1,17,50,36,0
8,3,2,2,9,9,9,1
58,4,2,5,15,39,39,0
32,3,2,4,11,20,16,0
55,3,1,3,9,46,40,0
12,4,2,3,18,24,22,0
23,1,3,2,15,28,13,0
36,2,2,1,9,20,16,0
14,5,3,4,10,46,31,1
55,3,2,2,18,15,13,0
40,2,2,3,12,12,11,0
26,3,2,3,20,23,19,0
52,3,1,3,17,44,38,0
38,1,2,1,13,35,26,0
46,4,2,3,7,33,32,0
24,2,2,1,14,4,4,1
40,1,2,2,16,43,32,0
38,4,1,4,6,30,30,0
43,1,1,2,14,37,29,0
15,1,2,2,10,28,20,0
26,3,2,4,4,35,30,0
54,1,1,1,16,9,7,0
17,1,2,1,18,27,18,1
41,1,2,1,13,14,12,0
60,3,2,2,16,38,32,0
4,2,5,2,2,7,4,1
35,2,2,2,17,43,39,0
54,3,3,2,11,12,7,0
30,3,3,2,9,17,8,1
55,1,3,2,1,4,1,0
52,3,1,4,19,50,43,0
15,3,2,3,10,47,45,0
6,1,5,1,11,42,18,1
60,1,2,1,13,29,25,0
40,1,1,1,13,43,34,0
35,2,2,2,19,14,14,0
32,5,2,5,5,46,50,0
6,4,5,4,19,3,1,1
13,1,2,2,15,7,8,1
58,3,2,3,2,7,9,0
13,4,3,4,18,27,18,0
28,3,4,2,13,49,31,0
51,3,3,2,16,46,27,0
54,4,1,4,13,29,29,0
52,4,2,5,18,17,19,0
58,3,1,3,12,16,14,0
51,3,2,4,10,6,5,0
40,3,1,2,4,22,20,0
15,4,2,4,20,27,28,0
50,4,3,5,2,44,25,0
46,4,1,5,2,39,36,0
57,1,1,1,2,26,23,0
23,2,4,2,7,5,3,0
16,3,4,2,17,35,20,1
45,3,2,3,1,32,29,0
5,2,5,3,7,34,21,1
17,1,4,2,18,37,21,1
32,1,3,1,4,7,5,1
2,3,4,4,19,33,22,1
17,1,2,1,19,30,24,0
38,4,3,4,20,29,18,0
5,3,4,2,12,24,17,1
5,4,5,4,18,50,34,1
20,3,2,2,5,47,45,1
3,1,5,2,12,24,10,1
23,2,4,3,10,42,24,0
57,2,2,3,20,31,24,0
16,3,2,4,11,22,21,0
48,2,3,1,1,42,21,0
10,3,3,4,13,6,6,1
59,1,1,2,7,28,24,0
46,2,2,2,9,9,9,0
9,4,2,5,19,12,13,0
24,1,2,1,10,18,14,0
5,3,5,2,10,12,6,1
37,1,1,1,9,22,16,0
59,3,3,4,15,18,13,0
17,4,3,3,18,6,6,0
36,2,3,1,4,47,27,1
21,3,2,4,17,27,22,1
42,5,3,5,8,14,7,0
53,1,3,1,4,3,4,0
17,3,4,4,4,12,10,0
18,4,3,5,13,30,19,1
42,4,2,4,16,17,14,0
46,3,2,2,1,40,38,0
42,4,2,3,20,38,37,0
11,1,3,1,12,45,22,1
46,4,1,5,19,38,36,0
37,1,2,2,14,49,36,0
49,3,2,3,1,40,34,0
15,1,3,2,13,37,16,1
57,1,1,2,13,12,9,0
56,2,1,2,17,6,5,0
50,3,2,2,9,19,15,0
20,3,2,3,5,28,23,0
20,3,3,2,14,50,29,0
15,4,2,3,11,26,26,0
47,3,2,4,20,12,12,0
52,4,3,4,5,40,25,0
47,2,2,3,7,17,13,0
2,1,5,1,8,11,5,1
50,4,2,3,12,15,12,0
35,2,2,3,16,17,13,0
17,4,3,5,5,45,26,1
42,3,1,2,9,37,35,0
34,1,2,2,15,50,39,1
32,1,1,1,8,36,30,0
30,2,3,1,8,17,12,1
22,1,2,2,20,25,19,0
26,3,4,3,13,43,26,0
25,3,3,2,8,46,24,1
52,3,1,2,14,16,16,0
29,1,2,1,19,27,18,0
4,2,4,3,1,37,17,1
48,1,2,1,12,28,22,0
10,3,3,3,20,34,22,1
10,4,3,3,6,33,18,1
27,3,4,3,17,12,5,1
52,3,2,4,4,48,43,0
28,1,3,1,9,45,23,0
58,3,2,2,13,43,37,0
14,3,3,4,7,16,10,0
50,3,1,4,13,12,12,0
37,1,1,1,4,17,15,0
17,4,4,4,4,49,33,0
17,4,4,5,19,11,9,1
25,3,2,3,13,40,38,0
28,3,2,2,20,17,18,1
41,3,1,2,16,11,10,0
2,4,4,5,19,12,5,1
51,1,3,1,10,7,2,0
7,3,3,4,12,32,16,0
48,1,2,2,6,23,19,0
52,1,2,2,5,50,36,0
10,1,4,1,2,40,21,1
12,2,4,2,13,22,9,1
32,3,2,3,15,44,43,0
28,4,4,3,12,6,3,1
60,4,1,5,16,35,36,0
32,1,1,2,19,24,16,0
60,1,1,2,7,3,2,0
58,3,1,2,19,27,24,0
3,3,4,4,18,35,18,1
50,4,1,5,14,41,38,0
53,4,2,3,20,35,37,0
19,3,4,3,5,11,4,0
16,1,4,1,8,43,22,1
11,1,4,2,15,44,20,1
0,2,5,3,14,43,23,1
31,3,3,3,19,43,24,1
14,1,2,2,4,3,1,1
13,1,4,1,14,46,21,1
20,3,3,3,20,18,13,1
22,3,2,3,13,14,15,1
44,1,1,1,11,37,28,0
16,2,3,3,3,45,26,1
45,3,1,2,11,36,34,0
15,2,2,2,11,6,7,0
52,1,2,2,1,8,5,0
33,3,3,2,16,34,19,1
7,3,2,4,9,14,12,0
19,3,3,3,7,37,24,0
20,3,4,3,1,6,2,0
27,4,3,4,17,35,21,0
55,4,2,4,9,37,35,0
18,4,2,5,20,32,30,1
45,1,2,2,19,47,36,0
53,4,1,5,7,10,11,0
17,3,3,4,13,14,9,1
42,4,2,4,5,12,9,0
18,3,4,3,9,38,21,0
34,4,1,3,5,31,30,0
3,2,5,2,10,36,20,1
27,1,2,1,10,6,7,0
0,1,5,1,10,49,24,1
26,2,2,1,9,10,10,0
9,1,3,1,12,36,17,1
33,4,3,5,2,5,6,0
46,4,1,4,19,14,16,0
19,3,2,3,20,28,27,0
45,1,3,1,19,10,4,1
54,4,1,3,18,40,40,0
37,1,1,1,11,37,31,0
31,3,1,2,16,17,14,0
36,4,2,5,1,48,45,0
17,2,3,2,20,37,17,1
52,4,2,4,4,10,8,0
56,3,2,4,7,8,10,0
35,1,1,1,6,27,23,0
42,3,2,4,20,46,40,0
27,1,3,1,10,30,16,1
55,3,3,4,14,42,22,0
19,1,2,1,6,17,15,1
49,3,2,4,8,25,20,0
0,3,5,3,13,47,27,1
38,5,1,4,13,22,24,0
32,2,3,1,19,9,4,0
12,4,2,5,20,33,31,1
55,2,2,3,6,39,30,0
6,2,4,2,20,18,12,1
60,3,3,3,11,36,23,0
28,1,4,1,11,39,21,0
29,3,3,4,5,37,24,0
11,1,4,1,1,31,17,1
21,3,4,2,1,22,13,0
28,1,3,1,1,21,10,0
4,1,5,2,8,5,3,1
36,1,1,1,1,37,26,0
25,2,3,1,17,17,10,1
38,2,3,1,16,19,8,0
20,2,4,3,3,17,11,1
28,3,4,2,13,14,11,0
42,1,2,1,17,24,19,0
31,1,1,2,3,38,30,0
20,3,4,3,13,22,11,0
41,1,3,2,3,7,5,0
11,1,3,1,11,21,11,1
21,5,4,4,19,26,20,1
56,2,2,1,17,24,20,0
18,1,4,1,11,43,24,1
18,5,2,4,12,37,41,0
18,2,3,2,11,33,17,1
0,2,5,3,12,31,19,1
27,1,4,2,16,14,8,0
12,2,4,1,2,35,21,1
25,1,2,2,5,37,29,1
14,2,2,2,14,5,2,0
16,3,3,4,1,47,25,0
26,3,2,3,1,23,22,0
10,2,3,1,5,30,14,1
50,3,1,4,17,36,30,0
21,2,4,2,11,15,10,0
42,3,1,3,10,40,38,0
23,2,4,1,17,37,17,0
44,3,1,4,7,39,33,0
44,4,2,4,14,11,9,0
24,3,3,3,12,20,10,0
36,2,2,3,8,7,4,0
7,1,2,1,3,4,4,1
12,3,2,2,12,22,21,1
17,2,2,3,19,44,34,1
22,2,4,2,11,23,14,0
16,4,4,5,5,7,7,0
46,3,1,2,13,38,36,0
30,3,2,4,4,47,42,0
45,4,1,5,20,23,24,0
32,4,2,3,2,27,24,0
60,3,2,2,2,32,27,0
52,1,1,2,13,41,29,0
21,3,3,2,17,43,27,1
17,1,4,2,6,21,12,1
46,3,3,3,3,21,13,0
51,4,1,5,17,45,44,0
58,4,1,3,2,3,5,0
2,1,5,1,3,36,19,1
58,4,1,5,11,16,14,0
56,2,2,3,18,14,12,0
30,2,4,3,5,13,5,1
18,1,4,1,12,38,21,1
49,3,2,4,16,50,46,0
49,4,2,4,20,22,23,0
42,1,1,2,3,19,14,0
49,3,2,4,14,32,30,0
24,1,2,1,14,41,33,0
9,1,4,1,19,42,19,1
21,3,4,3,16,18,8,0
17,4,4,5,6,49,29,0
9,2,3,1,13,10,6,1
35,3,2,3,6,48,41,0
49,3,1,3,19,4,1,0
11,3,4,4,7,38,20,1
52,1,2,2,15,36,29,0
13,1,2,1,15,46,34,0
58,2,3,2,17,15,10,0
58,3,1,4,20,21,20,0
31,2,2,3,5,13,11,0
46,1,2,2,12,4,5,0
38,1,1,1,14,19,13,0
0,3,5,3,9,33,19,1
32,2,3,3,10,24,12,0
3,4,4,4,20,28,16,1
32,3,2,3,3,38,36,0
54,4,3,4,4,16,8,0
22,3,2,2,5,48,44,1
29,1,2,1,4,4,4,0
50,5,1,5,18,32,31,0
38,2,1,2,17,34,27,0
8,4,2,4,8,14,16,0
39,4,2,4,9,7,6,0
31,3,3,3,11,39,23,0
53,4,1,4,5,8,5,0
17,4,4,3,14,22,16,0
11,1,4,2,12,49,24,1
52,5,1,5,8,36,38,0
33,1,3,1,4,11,3,0
43,4,2,4,13,7,9,0
59,4,1,4,13,33,30,0
17,3,4,4,9,41,25,0
1,1,4,2,1,29,13,1
53,3,2,4,10,8,9,0
42,2,3,1,11,40,20,0
45,1,2,1,7,30,25,0
54,3,3,4,12,26,18,0
54,4,3,3,2,12,5,0
34,2,2,3,3,4,5,0
16,2,3,1,20,20,13,0
30,2,3,3,2,18,11,1
43,3,2,4,18,30,25,0
41,1,3,2,1,25,15,0
23,3,2,2,20,11,12,0
44,3,2,2,2,37,36,0
5,1,4,1,4,11,7,1
7,3,4,4,6,31,17,1
57,4,2,5,19,17,19,0
57,1,1,2,16,17,13,0
16,1,3,2,4,48,24,1
0,3,5,4,14,47,28,1
20,1,4,1,15,43,24,1
46,3,2,4,15,43,37,0
14,4,4,5,8,39,24,1
24,3,2,3,9,34,33,1
18,4,4,3,17,24,16,1
17,1,2,2,18,24,19,0
28,3,3,3,18,38,24,0
57,2,1,3,9,37,33,0
22,4,2,4,7,23,23,0
18,1,3,2,17,18,7,1
11,3,3,2,18,23,12,1
35,3,2,2,16,46,41,0
21,4,3,5,18,6,6,1
27,3,2,3,6,5,7,0
57,2,2,3,14,30,23,0
19,5,2,5,14,17,15,1
50,3,2,3,13,36,30,0
18,3,2,2,9,9,7,0
12,3,3,3,3,40,23,1
21,1,2,1,6,29,20,1
29,3,3,4,4,41,21,1
24,1,3,2,7,22,13,1
55,1,3,1,19,19,11,0
15,4,4,4,20,22,16,1
58,3,1,2,17,28,28,0
26,4,3,5,11,7,4,0
54,2,2,1,7,4,2,0
25,2,3,1,12,39,19,0
44,4,3,5,18,8,3,0
38,4,1,4,17,42,41,0
46,2,1,2,6,3,5,0
31,3,1,3,2,29,28,0
50,2,3,1,19,25,16,0
34,4,1,3,14,27,28,0
41,2,1,3,18,5,5,0
7,3,2,4,8,19,18,0
36,1,1,2,8,13,11,0
52,3,2,2,19,47,43,0
55,5,3,4,16,13,10,0
50,4,1,5,19,11,10,0
14,3,2,4,4,13,10,1
10,2,2,3,14,43,39,0
50,3,1,4,9,27,24,0
32,4,3,4,4,9,6,0
30,4,3,5,11,4,1,1
46,1,2,1,15,21,18,0
22,4,3,4,13,12,8,0
28,3,3,4,18,11,6,0
8,2,2,2,7,9,6,0
52,3,1,3,9,36,30,0
27,3,2,2,3,38,34,0
38,2,1,1,13,23,21,0
21,3,4,4,17,16,10,0
6,1,5,1,20,7,1,1
33,4,3,5,14,42,28,0
24,1,3,1,7,40,18,1
36,1,2,2,13,36,26,0
49,1,2,2,12,29,24,0
35,2,2,3,4,33,25,0
56,5,1,5,17,29,31,0
23,4,2,4,18,26,28,0
24,3,2,4,6,11,9,0
42,3,2,2,14,44,39,0
56,3,1,4,7,27,22,0
8,2,3,3,4,17,11,0
2,4,4,5,1,30,16,1
29,4,3,3,12,7,3,0
16,1,4,2,7,36,16,1
1,3,5,3,15,14,6,1
27,1,3,1,11,34,14,0
7,3,2,3,1,11,8,1
42,4,1,4,18,18,19,0
45,4,2,4,3,43,41,0
41,3,1,4,6,22,19,0
15,1,3,1,2,30,14,0
56,3,1,3,7,25,23,0
12,3,4,2,12,24,17,1
42,1,2,1,18,10,5,0
35,3,3,4,14,32,21,1
51,3,1,4,18,33,29,0
10,3,4,3,4,43,27,1
43,3,2,4,1,44,41,0
34,1,1,2,4,12,12,0
21,3,3,4,8,14,11,1
51,3,2,2,1,4,6,0
35,5,2,5,20,41,44,0
38,2,1,2,12,26,24,0
46,1,2,1,9,16,13,0
56,1,2,1,9,8,6,0
55,4,1,3,14,39,39,0
2,3,4,2,9,6,2,1
24,3,2,3,10,27,23,1
40,1,1,1,14,13,10,0
42,2,1,2,14,26,23,0
49,5,3,5,19,7,5,0
17,2,3,2,1,39,22,0
3,1,4,1,12,46,24,1
5,3,5,2,11,15,11,1
27,4,3,4,19,22,14,1
59,4,2,3,12,45,42,0
56,1,2,1,13,5,5,0
10,3,4,4,5,32,16,1
49,2,1,2,2,36,32,0
51,4,2,3,4,29,26,0
40,4,3,4,4,9,8,0
60,2,1,1,18,9,7,0
39,2,3,3,10,29,13,0
31,2,3,3,4,47,27,0
6,2,5,1,3,21,11,1
55,1,1,2,8,34,24,0
24,1,3,1,9,43,19,0
36,1,1,2,8,8,8,0
38,4,1,5,16,9,9,0
51,3,3,4,19,26,18,0
6,1,4,2,7,14,9,1
6,3,5,2,20,35,20,1
27,1,4,1,10,31,13,0
1,1,5,1,18,28,14,1
42,3,2,3,10,36,30,0
41,1,2,2,5,13,10,0
33,2,1,2,4,12,9,0
5,2,4,1,5,12,4,1
0,1,4,1,16,22,13,1
50,4,1,4,4,22,19,0
29,3,4,3,1,3,1,0
28,1,3,2,17,3,1,0
12,1,4,1,16,6,5,1
17,4,4,5,18,34,23,0
26,3,4,4,7,41,26,0
41,1,1,1,8,11,8,0
59,4,2,3,6,7,6,0
6,4,5,4,4,18,14,1
15,3,4,3,16,18,8,1
28,3,4,4,9,12,8,0
18,5,3,5,17,36,23,1
56,5,2,5,15,27,27,0
52,1,2,1,9,12,12,0
16,1,2,1,5,38,32,1
51,3,2,4,8,23,21,0
31,1,2,2,12,21,18,1
34,1,3,1,3,45,23,1
38,4,3,3,20,30,20,0
46,3,2,3,13,5,7,0
51,4,1,5,6,45,47,0
10,2,4,2,2,22,12,1
50,3,2,2,19,10,9,0
5,2,4,1,20,39,19,1
12,5,3,5,6,43,29,1
59,5,2,5,3,30,33,0
45,1,3,1,1,3,1,0
5,5,5,5,13,50,31,1
25,3,3,2,3,49,30,1
13,3,2,3,14,44,41,1
1,1,5,1,16,48,25,1
2,2,4,3,9,34,17,1
23,3,2,3,20,18,16,0
36,3,3,2,15,30,18,1
22,4,3,5,12,50,33,1
7,3,3,4,9,41,21,0
20,1,2,1,5,33,28,0
58,3,3,2,9,34,19,0
47,4,3,3,13,29,20,0
55,2,3,3,20,43,26,0
2,4,5,5,6,26,18,1
15,4,4,3,9,49,29,1
20,2,4,2,4,33,17,1
0,3,5,2,9,47,26,1
60,4,2,3,6,8,6,0
1,4,5,3,1,34,23,1
8,3,4,3,13,42,26,1
36,4,1,4,16,42,39,0
23,2,2,3,12,31,24,1
55,5,2,4,7,19,19,0
46,2,1,1,9,12,8,0
45,2,2,3,11,40,33,0
34,3,1,3,19,27,25,0
4,1,4,1,13,31,15,1
26,4,4,4,4,22,13,0
45,3,1,2,18,38,34,0
5,2,4,3,10,42,22,1
20,1,4,1,3,41,18,0
15,4,3,4,17,47,32,0
26,4,4,5,9,18,9,0
27,1,4,1,3,50,24,0
20,4,3,5,19,38,26,0
38,4,2,4,6,4,5,0
48,3,3,2,3,40,26,0
20,3,3,3,20,12,6,0
30,1,3,1,3,11,4,1
51,3,2,2,5,46,41,0
29,3,3,3,6,3,4,0
33,2,2,3,7,48,42,0
58,3,1,3,20,19,19,0
20,4,3,3,10,17,11,0
37,1,1,1,11,12,7,0
39,1,2,1,15,45,33,0
24,2,2,1,1,24,18,1
3,1,4,1,2,15,5,1
38,1,1,1,19,42,34,0
13,3,3,2,10,19,9,1
38,1,2,2,3,10,10,0
24,1,4,1,20,46,21,1
48,1,2,2,7,35,28,0
7,1,2,1,14,33,24,0
38,5,1,4,11,4,5,0
7,2,3,3,13,9,6,1
29,1,2,1,14,7,4,1
19,3,3,2,4,39,25,1
20,3,2,3,1,37,36,1
44,1,2,1,17,12,7,0
26,1,4,1,6,39,18,0
21,2,2,2,7,18,17,1
17,3,2,2,10,14,15,0
30,1,2,1,1,50,36,0
44,1,1,2,12,32,25,0
43,1,2,1,19,35,24,0
60,1,1,2,15,37,26,0
6,3,5,4,1,11,7,1
32,2,2,1,18,26,20,1
37,3,2,4,15,33,31,0
50,1,3,1,15,32,14,0
46,1,3,1,3,39,18,0
7,3,3,2,18,15,8,1
30,2,4,2,11,43,25,0
0,2,5,2,9,14,7,1
57,1,1,2,14,31,24,0
57,2,1,2,5,36,29,0
33,3,2,4,16,9,9,0
45,3,1,2,14,40,39,0
27,2,3,1,8,3,1,1
11,3,2,3,11,7,6,1
27,3,3,3,3,45,28,0
51,3,3,2,18,36,22,0
52,1,3,2,12,12,6,0
58,5,1,5,11,8,11,0
14,1,4,2,4,33,16,1
16,4,3,5,12,48,31,1
60,5,3,5,4,16,10,0
19,3,4,4,7,23,11,1
41,2,3,1,4,47,26,0
35,4,1,5,13,34,32,0
60,1,3,1,9,35,16,0
44,1,3,1,9,37,16,0
30,3,2,4,16,41,38,0
47,4,1,4,17,17,18,0
37,4,1,5,17,16,17,0
47,1,1,1,2,15,11,0
42,3,2,3,16,37,36,0
3,4,4,4,2,41,25,1
38,3,3,2,12,43,24,0
8,5,4,5,14,22,16,1
49,1,3,2,17,25,12,0
4,1,4,1,11,8,3,1
52,1,3,2,11,35,15,0
49,3,1,2,6,45,39,0
40,1,2,2,2,23,20,0
17,4,3,3,17,25,14,0
18,1,3,1,1,35,15,0
48,4,1,3,14,28,29,0
47,1,2,1,19,28,22,0
4,4,4,5,10,40,28,1
56,1,3,1,12,40,20,0
49,4,1,5,14,30,28,0
44,1,3,1,13,21,11,0
18,1,2,1,3,6,5,0
29,1,3,2,1,34,16,1
1,3,4,4,16,14,9,1
32,1,1,1,11,15,9,0
57,4,1,5,11,43,42,0
5,3,5,4,2,34,21,1
15,3,4,2,2,16,9,1
8,3,4,3,3,5,3,1
33,2,2,2,6,46,40,0
56,4,2,5,3,33,35,0
27,1,3,2,17,30,17,1
43,2,1,2,16,14,9,0
21,1,4,1,13,25,15,1
15,1,4,2,19,21,9,1
23,4,3,4,8,18,10,1
3,3,4,3,20,12,5,1
60,1,3,1,12,34,14,0
41,2,3,1,2,5,3,0
59,3,1,4,17,47,45,0
29,1,3,2,18,4,1,1
28,4,3,3,19,4,3,0
24,4,2,5,15,5,2,1
7,5,2,5,2,15,18,1
52,3,1,3,18,12,13,0
16,3,4,4,7,15,8,0
21,3,3,2,6,18,12,1
22,1,2,2,16,30,25,0
15,3,3,3,14,10,3,0
17,3,3,2,6,17,11,0
24,1,3,1,20,19,7,0
13,3,4,2,10,12,5,1
38,3,3,4,14,44,24,0
50,4,1,4,2,42,42,0
49,4,2,3,14,14,15,0
3,1,4,2,6,38,18,1
18,3,3,2,3,8,4,1
50,1,3,2,6,11,7,0
23,3,3,4,6,5,4,0
49,1,2,2,15,7,3,0
25,2,2,3,13,31,29,1
60,1,2,1,16,42,35,0
59,5,1,5,18,27,31,0
49,4,1,4,11,13,11,0
54,3,2,4,10,48,41,0
11,1,2,1,4,9,5,1
18,3,2,4,7,6,8,1
18,2,4,1,4,42,22,1
44,2,2,3,12,4,3,0
30,2,3,2,6,40,19,0
18,1,2,2,1,3,2,0
12,4,3,4,8,27,20,0
9,2,2,1,7,13,12,1
23,3,2,3,9,41,38,0
44,1,2,1,14,24,19,0
7,4,4,4,12,4,2,1
50,2,2,2,17,4,3,0
55,4,2,4,20,7,9,0
8,1,2,1,14,22,16,0
40,4,1,3,12,24,26,0
5,1,5,1,18,45,25,1
15,2,4,3,14,39,22,1
58,1,1,1,17,12,10,0
12,3,2,4,5,5,7,1
46,1,2,1,19,12,11,0
51,1,1,1,18,39,33,0
42,2,1,2,2,28,21,0
3,3,4,4,20,48,30,1
0,3,4,2,17,34,22,1
28,4,4,3,16,18,10,1
20,1,3,1,4,37,16,1
24,1,2,1,15,14,8,1
8,3,4,2,8,19,11,1
39,3,2,4,19,20,17,0
32,4,2,3,11,38,40,0
30,1,2,1,1,49,36,0
8,1,3,1,13,27,14,1
14,2,4,3,3,27,17,0
31,1,1,2,12,14,11,0
5,4,4,5,7,20,14,1
12,1,2,2,13,17,16,1
4,1,4,1,4,18,6,1
46,2,2,3,17,10,6,0
40,2,1,2,2,10,8,0
26,3,3,4,10,36,24,1
48,3,2,2,8,35,31,0
9,3,3,3,14,20,14,0
37,1,1,1,18,9,6,0
29,3,3,4,9,41,26,0
58,5,2,5,15,15,13,0
36,1,2,2,19,6,4,0
36,4,1,4,9,21,21,0
51,3,3,2,2,34,18,0
23,4,4,3,8,32,23,1
48,4,2,5,5,42,42,0
3,4,5,3,8,23,15,1
0,2,4,3,12,12,9,1
33,1,1,1,12,19,14,0
19,3,3,2,11,22,15,1
5,1,5,2,13,39,21,1
35,3,2,4,18,38,32,0
21,3,2,3,16,15,14,1
50,3,2,4,4,18,19,0
38,1,2,1,1,27,22,0
16,1,4,1,18,29,12,1
44,2,1,2,16,4,6,0
55,3,1,2,1,18,19,0
13,1,3,1,16,35,15,1
3,1,5,1,1,49,25,1
55,5,2,5,8,49,49,0
49,1,3,1,12,24,14,0
57,5,1,5,11,47,51,0
15,4,4,3,13,13,11,1
11,3,3,2,2,10,6,1
37,4,3,4,12,21,13,0
6,4,5,4,4,40,26,1
53,1,1,1,17,12,8,0
58,3,1,3,14,13,10,0
19,3,3,4,2,12,5,1
4,1,5,2,12,23,10,1
26,3,2,4,10,19,16,0
55,2,2,1,20,17,12,0
18,5,3,4,17,30,19,0
35,5,2,4,2,25,27,0
3,3,5,3,1,35,21,1
47,4,3,3,3,45,28,0
30,1,3,1,1,32,16,1
39,3,2,2,3,43,39,0
17,1,4,1,17,14,6,1
16,3,3,3,16,3,1,0
30,2,2,1,4,25,24,0
42,2,2,2,10,23,18,0
60,3,1,2,18,3,1,0
57,4,1,4,4,43,41,0
41,3,1,4,20,13,12,0
50,3,2,2,11,6,6,0
49,3,2,3,8,48,41,0
37,4,2,3,7,38,40,0
53,4,2,3,4,26,26,0
30,2,3,2,4,19,9,0
25,4,3,5,9,24,14,1
57,2,1,2,15,40,36,0
21,1,4,1,12,9,2,1
10,2,4,1,18,46,23,1
47,1,1,1,13,39,28,0
19,3,4,4,2,10,8,1
18,2,2,1,8,31,26,1
24,1,2,1,15,44,36,0
16,3,3,4,6,20,12,0
25,1,2,1,2,50,37,1
24,4,2,5,14,22,23,1
1,3,5,4,9,36,24,1
49,1,2,1,15,40,33,0
60,3,3,2,3,12,9,0
59,4,1,3,12,40,38,0
54,4,1,3,16,34,34,0
37,4,1,3,12,15,14,0
46,2,3,1,17,17,12,0
1,4,5,3,20,22,16,1
