days_since_last_review,global_difficulty,last_review_quality,initial_difficulty,repetition_count,verse_count,avg_time_taken,next_review_outcome
7,2,2,2,8,17,14,1
32,3,2,2,15,31,29,0
16,2,3,1,51,5,1,1
24,4,5,5,12,12,8,1
39,5,1,4,9,14,15,0
5,1,5,1,8,30,15,1
1,4,5,3,82,30,18,1
15,3,5,2,12,13,6,1
20,3,2,4,28,38,38,0
27,3,5,2,13,22,9,1
0,3,5,4,13,6,5,1
4,3,5,4,65,11,6,1
0,1,5,2,7,3,3,1
4,3,5,3,3,45,23,1
25,1,4,2,14,28,10,1
14,3,2,3,31,37,39,1
35,1,2,2,5,14,12,0
25,1,5,1,11,26,9,1
20,2,1,3,13,23,21,0
27,4,4,3,53,35,22,1
0,1,3,1,6,45,21,1
7,2,2,1,4,16,16,1
36,5,1,4,4,9,9,0
39,3,3,4,2,41,19,0
15,4,2,4,5,26,27,0
35,5,1,5,5,15,17,0
19,1,2,1,13,42,36,1
14,2,3,3,76,26,14,1
1,4,2,4,12,15,14,1
6,3,4,2,13,12,7,1
16,2,4,2,11,44,23,1
12,2,4,2,9,6,2,1
19,4,1,5,31,35,38,0
4,3,4,2,78,18,7,1
16,3,4,4,94,30,14,1
30,3,3,2,10,22,14,0
19,3,2,3,41,9,8,1
18,1,2,1,11,49,43,1
21,1,1,2,5,13,12,0
14,2,1,3,8,20,16,0
21,1,3,2,13,35,13,1
13,5,3,5,10,7,7,1
6,1,3,2,5,4,1,1
10,1,3,2,10,45,18,1
37,1,2,1,1,24,17,0
20,2,3,2,57,41,20,1
31,2,3,2,4,41,17,0
19,2,2,3,7,47,44,0
44,3,2,4,36,27,29,0
8,2,1,1,78,30,28,1
23,4,2,3,51,38,40,0
26,3,2,4,11,8,7,0
20,3,3,4,4,29,17,0
15,3,3,3,1,47,26,1
28,1,2,2,93,8,6,1
23,3,2,2,4,45,43,0
23,3,5,4,13,21,9,1
40,3,3,2,89,19,12,1
5,4,4,5,13,31,17,1
2,1,3,1,15,8,4,1
3,2,3,1,2,42,21,1
15,4,2,4,51,18,17,1
17,1,1,2,7,15,12,0
5,1,3,2,3,27,11,1
19,3,4,2,5,47,26,1
9,2,1,2,12,27,27,0
30,2,4,3,8,25,14,1
11,1,4,2,60,16,10,1
27,4,2,5,34,19,20,0
17,4,3,4,2,48,24,0
37,1,3,1,78,50,23,1
12,4,1,4,15,18,20,0
24,1,3,1,40,13,5,1
22,2,4,3,7,20,9,1
15,4,1,5,6,9,10,0
19,3,5,4,2,48,24,1
28,3,3,2,6,31,19,0
13,4,2,3,5,42,45,0
25,4,2,3,3,31,34,0
25,2,5,3,4,32,17,1
20,1,2,1,2,34,26,1
0,2,1,1,11,31,29,1
31,1,2,1,3,11,8,0
4,3,1,2,11,17,18,0
4,2,5,3,12,27,14,1
5,2,4,3,13,18,7,1
8,1,1,2,7,8,4,0
10,3,3,3,7,45,23,1
19,4,3,3,15,13,10,0
4,3,1,3,12,21,20,0
17,4,4,3,11,17,10,1
36,3,2,4,2,14,16,0
37,4,1,5,2,44,46,0
34,3,3,4,11,6,3,0
31,1,3,2,13,35,13,0
6,4,1,4,11,38,39,0
31,3,1,2,2,6,4,0
19,1,1,2,10,12,8,0
24,3,1,4,11,26,23,0
32,1,1,1,11,47,38,0
43,1,2,2,9,23,20,0
36,3,2,2,14,46,44,0
27,1,4,1,5,30,15,1
30,2,1,3,13,15,11,0
6,4,2,5,5,11,10,0
11,1,2,2,1,36,30,1
26,3,5,3,5,8,6,1
9,3,3,4,62,13,4,1
13,3,5,2,8,12,6,1
13,5,3,4,3,4,1,0
32,1,3,1,8,36,14,0
30,2,4,2,2,33,14,1
5,2,4,3,26,7,2,1
1,1,1,2,27,7,6,1
19,4,1,5,5,40,41,0
28,4,3,4,11,3,1,0
42,4,1,3,8,42,46,0
33,1,1,1,11,47,38,0
34,4,2,4,38,46,51,0
16,2,5,2,3,36,15,1
9,2,1,1,4,46,43,1
42,4,2,5,14,29,28,0
25,2,4,2,87,3,4,1
36,3,1,4,8,10,7,0
33,4,1,5,2,16,14,0
1,1,5,1,3,13,8,1
29,2,2,1,3,29,26,0
2,3,4,4,35,7,6,1
33,2,1,3,12,40,38,0
8,4,1,4,9,42,42,0
31,3,1,3,8,48,45,0
1,3,3,4,3,20,8,1
12,3,2,2,7,30,32,1
3,4,4,4,10,6,5,1
35,5,2,5,6,41,45,0
39,1,2,2,77,40,34,0
13,4,1,4,29,39,43,0
45,1,3,1,11,30,13,0
31,3,1,3,2,19,19,0
27,2,2,2,6,30,26,0
8,3,3,2,10,45,22,1
0,3,3,2,9,21,8,1
17,2,5,3,8,39,17,1
1,4,5,3,87,7,5,1
44,3,2,4,11,27,29,0
24,1,3,2,38,21,12,1
39,3,2,3,8,4,3,0
8,3,1,4,30,26,23,0
44,2,1,2,11,41,35,0
34,4,2,4,8,17,17,0
36,5,1,4,3,43,46,0
23,2,3,1,92,44,22,1
3,2,3,1,4,36,20,1
2,2,4,3,12,39,17,1
13,3,1,2,11,37,35,0
32,1,1,1,6,47,41,0
32,3,3,4,8,24,15,0
32,1,3,1,5,29,11,0
43,1,1,1,69,28,26,0
33,1,1,2,20,42,37,0
41,4,3,5,43,18,10,0
16,2,3,2,28,14,7,1
2,3,2,2,10,5,7,1
40,3,2,2,7,36,33,0
20,1,5,2,1,17,10,1
42,3,1,2,10,29,31,0
15,1,1,1,6,46,36,0
23,3,5,2,12,34,17,1
7,2,2,2,4,36,30,1
42,4,2,5,66,20,22,0
10,3,5,3,7,10,6,1
0,1,5,1,1,20,8,1
31,3,3,4,4,24,13,0
33,3,2,3,11,22,20,0
24,2,1,3,13,23,23,0
43,2,1,3,4,41,35,0
21,3,4,2,11,8,7,1
24,1,3,1,5,10,7,1
45,3,1,4,15,20,22,0
8,2,4,3,22,41,19,1
8,1,4,2,3,42,17,1
27,3,1,3,15,41,38,0
36,2,1,3,15,13,9,0
10,3,2,4,32,9,11,1
23,5,5,4,11,13,7,1
6,3,3,4,1,48,27,1
33,1,3,2,27,49,23,0
12,3,5,3,95,26,14,1
8,3,1,2,15,38,35,0
35,1,2,1,8,14,14,0
11,3,5,4,11,18,9,1
8,3,4,3,14,44,23,1
7,1,2,1,14,47,40,1
45,1,1,2,7,41,32,0
15,4,4,5,10,32,20,1
6,4,5,5,70,35,18,1
40,4,1,3,2,30,33,0
7,1,3,1,4,4,3,1
19,1,5,2,12,39,19,1
15,2,4,3,8,29,13,1
36,2,1,2,3,32,29,0
11,1,4,2,5,30,12,1
42,3,1,2,7,35,36,0
0,3,5,4,37,32,15,1
12,4,4,3,12,24,11,1
39,1,2,2,2,32,25,0
41,2,1,3,11,33,27,0
22,3,1,4,28,15,15,0
41,3,3,2,28,6,2,0
33,4,2,5,11,19,18,0
0,4,1,5,12,17,18,0
10,3,2,3,69,48,45,1
32,4,1,5,14,48,53,0
26,3,2,4,5,48,44,0
25,3,1,2,49,47,44,0
36,4,1,4,97,22,25,0
20,1,5,1,4,21,9,1
40,1,3,1,10,18,10,0
27,1,4,1,6,35,16,1
13,2,3,2,2,45,19,1
23,1,5,1,24,6,1,1
29,1,2,2,10,24,17,0
32,2,1,3,3,16,17,0
37,2,2,1,4,31,28,0
5,1,2,1,3,14,11,1
24,4,5,5,8,13,6,1
29,4,4,3,6,9,7,1
10,1,1,1,1,48,39,0
35,1,1,2,8,19,18,0
2,2,4,3,9,15,10,1
44,1,1,2,10,5,5,0
21,3,3,4,5,17,9,0
8,1,5,2,15,31,11,1
6,3,4,3,4,32,16,1
4,3,4,3,12,29,14,1
31,2,1,3,4,43,36,0
1,3,4,2,59,48,24,1
27,1,1,1,12,4,5,0
8,4,2,3,13,31,33,1
33,1,3,1,5,12,6,1
0,3,4,4,6,39,21,1
29,2,5,3,3,14,8,1
4,4,5,4,11,27,13,1
24,2,1,2,10,30,27,0
25,1,4,1,11,41,18,1
27,3,3,3,7,38,17,0
22,3,2,4,55,50,51,1
42,4,1,3,55,35,39,0
16,2,3,3,9,41,19,1
40,3,1,2,10,29,27,0
32,3,1,2,1,27,27,0
38,3,1,2,12,42,40,0
31,3,1,4,14,26,23,0
34,2,1,2,14,20,21,0
21,3,3,2,48,36,16,1
33,3,1,2,14,3,5,0
0,3,5,4,14,13,7,1
13,3,1,2,15,28,27,0
26,3,2,4,2,12,14,0
42,1,2,1,12,38,31,0
32,4,2,5,13,47,50,0
14,2,2,2,37,45,39,1
30,3,2,3,8,10,7,0
36,1,2,1,6,25,20,0
19,1,2,1,2,12,11,0
26,4,1,3,14,47,50,0
26,4,1,4,6,3,3,0
2,4,2,3,8,50,55,1
25,1,1,1,15,14,13,0
23,1,5,1,4,25,9,1
19,3,1,3,35,14,11,0
6,3,2,2,23,17,15,1
13,3,5,4,15,27,14,1
39,4,2,5,20,10,12,0
42,2,1,2,12,26,23,0
5,4,3,4,2,50,28,1
33,1,1,1,35,46,37,0
0,1,5,1,13,10,4,1
22,3,1,2,7,44,43,0
11,3,4,3,15,19,9,1
32,1,3,1,68,20,10,1
36,3,1,4,1,17,18,0
28,3,3,4,93,19,7,1
6,1,3,2,5,40,18,1
23,1,3,2,9,37,16,1
34,3,1,2,93,39,38,1
26,2,4,1,82,23,14,1
24,1,3,1,83,12,3,1
28,3,1,3,4,19,19,0
1,1,2,1,9,49,38,1
12,4,1,3,4,18,21,0
25,1,3,1,53,38,15,1
21,3,3,2,1,40,20,1
10,3,1,4,10,3,3,0
6,2,4,1,11,6,1,1
36,1,2,1,1,34,31,0
39,4,1,4,15,24,28,0
0,2,2,1,6,9,9,1
22,2,2,1,15,43,40,0
22,3,4,2,9,21,10,1
3,3,3,2,8,43,22,1
12,3,1,2,11,13,12,0
42,3,3,3,94,37,22,1
1,2,5,2,75,18,10,1
37,2,1,1,5,30,26,0
29,5,3,4,61,35,20,0
12,3,4,3,56,33,20,1
39,3,3,2,53,20,10,0
27,2,5,1,6,46,20,1
18,2,4,2,7,21,12,1
39,4,1,4,11,46,48,0
36,3,1,3,12,26,27,0
43,4,2,3,1,3,5,0
13,3,1,3,14,39,40,0
24,1,1,2,11,6,5,0
44,2,2,1,14,19,20,0
41,3,1,4,11,48,48,0
36,1,2,1,25,31,28,0
0,4,2,5,10,45,48,1
12,3,5,2,65,3,1,1
38,3,1,3,6,39,36,0
4,1,1,1,15,37,32,1
10,1,4,1,3,28,12,1
5,3,3,2,24,45,23,1
10,1,3,1,15,37,14,1
9,3,3,2,6,12,4,1
5,4,4,5,32,33,18,1
20,1,5,2,3,19,6,1
5,3,4,2,6,28,13,1
43,3,1,2,99,46,47,0
8,4,3,5,11,39,24,1
8,4,3,3,7,28,16,1
44,4,1,3,99,29,30,0
42,2,1,1,3,13,10,0
2,3,3,4,12,45,23,1
18,1,5,1,8,43,19,1
13,4,4,4,15,17,8,1
5,2,2,3,1,28,26,0
42,3,2,2,3,24,24,0
13,3,4,2,15,31,18,1
18,2,4,2,100,17,10,1
19,3,2,4,2,40,39,0
2,1,4,1,4,18,8,1
29,1,3,2,5,40,19,1
1,1,2,2,8,41,31,1
18,3,3,4,15,24,13,0
41,1,3,1,24,23,13,1
1,1,3,1,12,37,16,1
40,4,1,5,9,42,46,0
11,1,3,1,41,47,23,1
7,3,4,2,13,43,20,1
36,2,2,1,31,29,27,0
17,2,1,1,73,50,46,1
13,4,5,3,4,37,22,1
20,3,4,2,53,14,6,1
15,2,4,3,14,26,10,1
8,5,5,5,38,27,18,1
37,3,1,4,9,33,31,0
10,3,4,2,9,47,27,1
22,4,2,4,74,33,34,1
21,3,3,2,90,21,12,1
0,4,4,5,10,42,23,1
38,2,1,1,3,7,8,0
42,1,1,1,88,47,41,0
4,4,4,5,43,35,21,1
1,2,4,3,14,17,7,1
24,3,5,2,13,6,1,1
32,3,1,4,8,11,12,0
10,3,1,4,6,29,28,0
2,1,2,2,5,21,20,1
19,3,3,4,12,43,23,1
8,4,2,3,2,3,2,0
43,4,3,4,12,28,13,0
34,1,3,1,1,20,11,0
1,1,4,1,73,41,18,1
29,5,4,5,11,23,15,0
35,2,3,1,7,40,20,0
7,1,4,1,6,26,9,1
21,3,2,3,9,23,23,0
12,3,5,4,12,31,19,1
23,2,5,1,15,39,17,1
10,3,4,4,7,48,23,1
30,2,5,2,11,27,10,1
45,3,1,4,5,29,29,0
41,2,3,1,2,3,3,0
7,3,3,3,3,9,7,1
9,5,5,5,14,34,18,1
26,1,5,1,2,11,5,1
24,1,2,2,5,19,15,0
10,2,2,3,73,12,9,1
27,5,5,5,5,23,16,1
12,1,5,1,4,32,12,1
23,2,1,3,12,9,8,0
13,2,3,1,12,4,3,1
14,1,3,1,14,23,13,1
7,2,5,3,7,34,15,1
43,3,1,4,10,3,2,0
7,4,3,4,11,30,18,1
26,3,2,3,2,30,30,0
30,3,1,2,99,33,30,1
31,3,3,4,4,20,12,0
37,2,3,2,14,9,6,0
29,1,1,2,89,45,36,1
41,4,2,5,6,36,40,0
21,3,4,3,13,19,9,1
1,5,3,4,4,11,5,1
45,4,2,4,9,48,50,0
42,3,1,3,12,20,19,0
29,5,5,5,1,6,5,0
21,1,3,1,10,36,16,1
44,2,2,1,81,13,13,0
33,2,2,2,7,31,27,0
29,1,5,1,10,29,11,1
45,2,2,3,5,41,35,0
38,3,1,3,62,34,35,0
1,4,4,4,14,7,5,1
5,4,1,4,7,49,53,0
13,3,5,4,3,50,27,1
25,2,5,3,6,19,12,1
36,2,2,1,4,4,5,0
7,2,4,1,77,45,21,1
14,4,2,5,5,23,22,0
28,3,3,3,11,6,1,0
45,2,1,3,14,24,22,0
29,4,2,5,64,32,33,0
30,1,3,1,6,27,14,1
29,3,5,2,1,13,6,1
34,1,3,1,7,19,11,0
25,1,3,1,1,50,20,1
30,2,2,1,10,44,42,0
0,2,5,2,14,19,12,1
27,4,5,5,7,47,25,1
5,1,4,1,1,34,16,1
1,3,4,2,5,21,8,1
2,1,5,2,5,43,17,1
37,3,2,3,15,50,47,0
33,4,2,3,36,7,10,0
21,1,3,2,12,44,19,1
36,1,1,1,2,19,17,0
26,1,5,2,7,46,20,1
8,5,2,5,6,6,4,1
39,2,2,3,10,28,25,0
0,2,5,1,83,27,15,1
2,2,5,2,8,41,17,1
17,4,4,4,11,43,26,1
22,5,3,5,1,27,16,0
30,3,5,2,8,35,20,1
30,3,4,2,10,7,2,1
4,1,1,1,8,11,8,1
0,1,3,1,23,39,18,1
19,2,3,3,12,10,3,1
2,1,5,1,75,31,15,1
38,3,1,3,6,31,32,0
33,3,3,4,14,35,17,0
0,1,3,1,2,27,9,1
10,5,4,5,5,27,14,1
27,3,1,3,14,13,13,0
6,1,1,1,4,10,11,1
24,2,4,3,99,25,13,1
39,3,1,4,9,42,40,0
30,4,4,4,95,15,6,1
40,1,3,1,8,29,13,0
39,2,1,3,3,13,11,0
43,4,1,3,24,28,32,0
6,2,4,2,4,48,24,1
3,2,3,3,2,32,15,1
21,4,4,5,52,16,7,1
3,1,2,1,12,39,32,1
27,4,3,5,2,9,4,0
40,3,1,2,92,37,36,0
20,2,3,2,6,14,5,0
37,4,2,5,2,40,45,0
36,1,1,1,12,3,2,0
41,3,1,4,12,28,29,0
26,2,5,1,2,37,20,1
2,1,3,1,11,6,1,1
44,4,1,3,8,41,45,0
33,3,1,4,4,45,42,0
14,4,5,3,2,39,20,1
31,3,3,2,5,43,23,0
2,3,2,2,4,31,29,1
12,1,3,1,10,40,19,1
14,2,3,2,4,26,13,1
15,3,4,4,9,44,20,1
21,2,4,3,12,22,12,1
24,3,4,2,6,29,16,1
23,2,3,2,3,14,9,1
16,1,3,1,1,28,10,1
34,3,1,2,54,5,7,0
25,1,3,2,14,35,14,1
36,1,1,2,7,14,10,0
4,5,2,5,7,47,54,1
44,4,2,4,6,49,53,0
10,1,3,1,5,47,19,1
20,4,1,4,10,47,48,0
22,4,2,4,36,19,20,0
41,3,1,2,10,28,26,0
17,3,2,3,9,44,41,0
38,1,3,1,14,26,13,1
28,4,3,3,8,39,24,0
13,3,3,4,44,3,1,1
9,3,3,4,11,36,16,1
4,4,2,4,6,49,49,1
18,4,1,3,33,23,25,0
35,3,1,4,8,27,29,0
7,4,4,4,49,42,25,1
24,4,2,4,7,9,11,0
14,3,5,2,15,25,13,1
35,3,3,2,14,41,24,0
8,3,4,2,14,32,19,1
21,3,2,4,32,27,28,0
36,3,1,3,15,30,28,0
14,2,1,3,15,34,30,0
16,3,3,3,8,29,14,1
29,1,5,2,4,32,12,1
5,2,5,1,53,14,7,1
26,3,4,2,4,47,22,1
17,3,4,3,13,47,24,1
32,4,1,5,63,19,18,0
40,3,1,4,4,13,12,0
5,4,5,4,34,42,25,1
10,4,5,5,33,25,13,1
5,4,2,4,3,31,34,1
38,1,3,1,12,8,5,0
38,1,3,2,8,23,10,0
23,3,5,2,39,14,9,1
3,4,5,3,10,14,10,1
8,3,5,2,4,23,11,1
5,3,3,2,13,45,24,1
43,1,2,1,93,26,20,1
21,3,2,4,15,20,18,0
0,4,4,3,8,14,10,1
18,3,4,3,86,27,14,1
10,1,5,2,4,11,7,1
0,4,2,3,3,23,22,1
10,1,4,1,12,35,14,1
10,4,3,3,11,4,2,1
23,4,2,3,9,29,32,0
3,2,5,1,11,41,21,1
40,2,1,3,2,27,26,0
20,3,5,4,39,13,5,1
38,4,3,4,15,25,13,0
36,4,1,3,51,25,25,0
35,1,2,2,74,38,34,1
28,4,1,4,8,45,47,0
2,2,1,2,12,9,11,1
2,2,1,2,6,42,38,1
35,3,1,2,5,43,42,0
0,3,5,4,2,30,17,1
11,3,3,2,33,16,10,1
43,3,2,4,1,44,43,0
7,4,2,3,9,33,32,0
38,1,1,1,3,36,28,0
45,4,2,4,2,4,4,0
24,3,2,2,12,49,48,0
2,2,3,1,13,50,26,1
22,2,4,3,2,41,21,1
14,1,1,1,12,23,17,0
10,2,1,2,12,21,19,1
22,1,5,1,6,18,8,1
17,2,5,2,12,24,9,1
15,2,3,1,3,37,19,1
41,1,1,1,14,4,3,0
17,5,1,5,2,5,7,0
26,2,2,1,8,31,25,0
19,4,1,5,9,39,40,0
36,1,1,1,21,10,11,0
0,2,5,3,71,28,11,1
1,2,1,3,7,37,35,1
37,1,1,1,8,16,15,0
3,3,3,4,2,9,2,1
5,1,5,1,67,27,10,1
43,3,2,4,62,42,42,0
21,4,2,5,8,23,25,0
16,5,3,5,11,10,5,1
12,1,5,2,61,5,5,1
43,4,3,4,1,49,27,0
9,1,5,1,3,4,4,1
14,1,4,1,10,14,4,1
9,4,2,5,2,42,47,0
19,4,1,3,96,15,18,1
23,4,5,4,9,39,22,1
5,3,4,3,5,8,7,1
0,2,4,3,69,21,10,1
4,1,4,1,2,24,12,1
8,3,3,4,4,4,1,1
21,3,1,4,12,14,15,0
28,3,5,2,88,30,14,1
36,1,2,1,6,34,30,0
19,3,5,2,57,7,5,1
13,3,5,2,11,24,10,1
24,3,3,2,15,46,21,1
2,1,2,1,8,8,7,1
22,1,2,1,2,8,8,0
40,3,1,3,10,26,27,0
31,1,2,2,14,28,26,0
1,3,4,3,97,5,3,1
11,2,3,1,96,42,18,1
14,3,5,4,7,23,11,1
18,3,4,4,30,27,15,1
12,4,2,5,13,23,22,0
25,3,4,2,5,23,10,1
35,3,2,3,12,48,44,0
5,4,2,4,5,34,37,1
23,1,5,2,15,4,3,1
23,2,2,2,14,37,34,0
31,2,3,3,3,46,23,0
28,3,3,3,3,34,19,0
4,1,4,1,90,17,8,1
42,1,3,1,11,17,6,0
31,1,1,1,2,34,31,0
0,4,5,4,33,17,8,1
1,3,4,2,7,13,9,1
6,4,5,4,47,37,19,1
45,4,1,3,79,49,54,0
6,1,5,1,36,10,6,1
44,2,1,2,2,23,22,0
27,2,3,1,3,20,7,0
20,2,1,2,6,36,31,0
32,3,2,4,7,29,31,0
29,4,5,5,8,10,5,0
40,1,1,1,10,16,16,0
3,3,4,3,2,37,20,1
45,4,1,4,10,13,14,0
37,1,1,2,13,31,23,0
31,1,1,2,51,42,33,0
7,3,2,4,76,9,7,1
4,1,4,2,12,41,21,1
40,1,1,1,11,17,13,0
34,3,1,2,2,33,33,0
33,4,1,5,62,50,53,0
37,1,3,1,3,45,18,0
6,2,3,1,7,41,22,1
8,3,2,3,9,15,16,1
21,1,3,2,2,8,3,1
24,4,1,4,14,25,29,0
21,2,2,1,10,39,37,0
40,3,1,4,4,3,2,0
34,4,1,5,13,35,38,0
11,5,3,4,3,36,22,0
16,3,2,2,9,26,28,0
13,4,5,5,80,25,16,1
25,3,2,3,6,18,19,0
23,2,1,1,12,49,47,0
27,1,3,2,8,11,5,1
27,3,5,3,6,4,4,1
32,3,1,2,2,42,43,0
42,1,1,1,8,26,19,0
1,1,2,1,12,27,22,1
38,4,1,3,9,32,32,0
29,4,3,4,10,28,16,0
13,2,4,1,12,12,5,1
16,2,5,1,73,13,8,1
3,1,5,1,7,19,11,1
30,1,2,2,64,39,30,1
14,2,1,3,2,44,42,0
35,3,1,4,4,23,23,0
23,1,4,2,23,39,18,1
35,2,2,3,63,26,23,1
16,1,1,1,11,18,15,0
33,3,1,3,8,48,49,0
39,3,1,2,5,5,6,0
43,4,1,3,10,46,51,0
17,3,3,3,4,39,20,0
41,2,3,2,13,8,2,0
2,3,2,2,4,46,44,1
44,1,3,1,15,43,18,0
7,4,1,5,14,50,55,0
37,1,2,1,5,6,5,0
6,1,5,2,99,18,5,1
2,1,5,1,3,30,15,1
23,2,1,3,1,49,46,0
14,3,4,3,21,47,24,1
23,4,3,3,15,5,3,0
3,4,4,5,35,39,24,1
3,3,4,4,11,42,20,1
2,3,5,3,13,49,28,1
12,3,3,4,7,22,13,1
0,3,2,2,6,25,24,1
33,3,2,3,21,14,11,0
13,3,5,2,79,37,17,1
12,5,3,5,41,12,7,1
42,3,1,3,14,25,22,0
2,3,1,3,1,6,5,1
38,3,3,4,14,47,24,0
15,3,1,2,1,50,47,0
35,2,1,3,3,31,25,0
19,4,5,4,5,24,11,1
6,4,2,3,9,27,30,1
35,4,1,4,2,23,22,0
5,2,4,1,4,39,17,1
32,3,1,3,52,4,5,0
30,3,3,2,3,25,11,0
7,1,2,1,2,17,13,1
13,3,5,2,5,11,4,1
0,1,4,1,10,16,10,1
39,3,1,4,3,50,47,0
18,4,5,3,12,15,9,1
27,2,4,2,3,22,10,0
42,2,1,3,37,45,40,0
35,1,1,1,91,18,12,0
8,2,2,3,12,27,26,1
44,3,1,3,1,10,12,0
10,3,2,3,2,22,23,0
40,4,3,5,7,7,4,0
8,3,4,2,5,49,23,1
38,1,2,1,5,7,7,0
14,1,5,1,8,32,17,1
40,5,2,4,7,17,22,0
19,3,4,3,8,39,19,1
6,2,1,1,9,9,8,0
26,2,5,1,30,9,4,1
18,2,3,3,4,35,14,0
13,1,2,1,71,27,25,1
26,2,3,1,15,38,21,0
4,1,3,1,13,22,12,1
18,5,3,4,4,7,5,0
6,3,5,3,13,38,20,1
35,3,2,2,11,5,7,0
3,1,5,2,4,25,10,1
31,3,3,4,34,5,4,1
2,3,2,3,5,36,36,1
32,1,2,2,6,23,19,0
24,3,5,2,1,23,9,1
25,1,2,1,15,11,7,0
1,3,5,2,91,36,20,1
8,4,4,5,78,23,15,1
5,5,5,5,4,40,27,1
39,5,2,5,11,12,14,0
21,3,2,3,9,27,24,0
15,2,5,1,11,14,6,1
16,3,1,2,3,38,35,0
21,2,1,3,7,27,26,0
41,4,1,5,12,46,48,0
3,1,3,1,15,44,17,1
19,3,3,3,79,15,5,1
38,4,1,4,8,10,13,0
6,3,5,4,9,12,5,1
45,5,3,5,62,25,18,0
38,2,3,2,11,8,3,0
41,4,2,4,7,30,29,0
16,1,2,1,23,47,38,1
8,2,1,1,15,15,15,1
19,4,1,4,8,47,48,0
30,5,2,5,13,33,36,0
9,1,4,2,1,38,19,1
14,4,5,4,9,16,6,1
19,2,3,1,50,7,6,1
40,4,3,5,28,4,1,0
38,4,1,3,9,37,39,0
19,1,4,2,2,16,6,1
41,3,1,3,11,13,13,0
20,3,2,4,14,20,21,0
35,1,1,1,6,14,14,0
12,1,4,2,79,15,5,1
37,3,2,4,8,36,33,0
5,2,1,1,11,9,9,1
7,4,1,5,12,33,37,0
24,1,3,2,8,5,5,1
34,1,2,1,4,21,18,0
41,3,3,3,11,47,25,0
27,1,4,1,13,4,1,1
29,3,1,3,99,49,45,1
18,3,5,4,9,10,6,1
39,5,3,5,11,12,10,0
7,1,5,1,12,27,13,1
34,4,2,4,3,42,47,0
16,2,4,3,23,27,15,1
22,3,5,2,4,28,13,1
25,1,2,1,7,16,13,0
45,4,1,4,79,17,19,0
1,1,2,1,6,19,16,1
21,4,3,4,22,15,11,0
30,1,5,2,13,42,20,1
35,3,1,3,15,3,3,0
31,1,2,2,7,32,25,0
23,4,5,3,80,4,4,1
27,4,3,5,5,45,23,0
10,1,2,2,57,33,27,1
2,2,3,3,1,44,21,1
28,1,4,2,1,7,1,1
5,1,2,1,13,7,7,1
35,3,2,2,91,37,38,1
10,2,1,1,53,38,37,1
3,4,5,4,5,22,12,1
1,1,1,1,4,45,39,1
38,4,3,5,9,30,17,0
22,1,5,1,11,40,17,1
33,3,1,3,6,50,48,0
40,5,2,5,13,9,10,0
22,3,2,4,4,44,41,0
17,3,5,2,3,11,4,1
35,2,1,1,28,35,29,0
44,5,2,4,15,49,56,0
36,3,3,2,8,31,18,0
40,1,1,2,6,10,9,0
24,1,2,1,8,47,41,0
16,4,3,4,9,18,11,0
8,1,1,1,81,27,20,1
20,2,4,1,3,41,19,1
26,2,1,3,32,31,27,0
21,2,3,2,60,15,7,1
25,3,2,2,6,24,25,0
37,4,3,3,25,37,20,0
22,1,1,1,1,25,18,0
36,3,1,3,89,45,46,0
34,1,2,2,8,23,20,0
32,4,2,3,5,45,46,0
26,4,1,5,22,17,19,0
4,1,5,1,64,23,13,1
17,2,3,1,12,12,4,1
14,3,1,3,12,30,27,0
14,2,3,2,6,7,2,1
2,1,5,2,14,22,10,1
15,1,3,2,3,18,7,1
35,4,2,5,1,40,43,0
15,2,5,1,7,7,1,1
15,2,3,1,2,36,16,1
12,3,4,3,5,50,26,1
14,2,1,3,1,39,38,0
8,2,1,3,5,42,37,0
25,5,2,4,13,46,52,0
21,1,4,1,9,8,5,1
24,5,3,4,12,32,18,0
19,1,2,2,10,15,13,1
43,2,2,1,5,38,33,0
28,1,5,1,87,35,14,1
30,4,5,4,74,4,5,1
4,1,5,1,5,16,6,1
21,1,5,1,6,4,4,1
13,1,4,1,14,7,6,1
43,2,1,2,11,44,40,0
7,4,5,5,8,15,8,1
9,2,4,3,79,47,21,1
13,2,2,2,5,21,17,0
4,4,4,3,2,13,9,1
2,3,1,2,4,26,24,0
1,2,2,1,14,28,25,1
41,2,1,1,10,26,24,0
35,1,2,1,14,16,16,0
21,1,1,2,10,36,32,0
24,1,3,1,7,12,7,1
30,2,5,3,15,12,3,1
38,5,3,5,9,23,12,0
44,1,2,1,15,39,35,0
29,2,5,1,3,12,8,1
41,2,1,3,7,47,45,0
38,2,2,2,7,35,32,0
35,1,1,1,11,21,16,0
28,1,5,1,69,33,13,1
17,1,2,2,6,8,5,0
11,3,4,3,1,46,24,1
8,1,1,2,3,20,17,0
3,3,2,4,12,7,8,1
14,1,1,1,8,6,6,0
11,4,5,5,13,35,22,1
25,1,5,1,4,17,7,1
26,4,1,4,9,22,23,0
34,3,2,4,31,22,23,0
36,3,1,2,3,17,15,0
18,2,4,2,8,37,20,1
37,2,1,2,7,12,8,0
20,1,5,1,14,44,20,1
18,3,4,3,15,28,12,1
43,2,1,2,9,26,22,0
11,2,1,3,7,21,19,0
4,2,1,1,3,45,43,1
8,1,5,2,3,14,6,1
11,2,3,1,14,25,10,1
0,1,1,1,1,47,40,1
14,3,1,3,7,43,42,0
